quantity,order_no,product_name,customer_id
15086,95015,CDV256,1917
18984,96064,BIH-3682,150
19434,96813,9-D1452,1533
16319,97578,09-AQ24,1129
15312,97815,KKA-997,1657
11085,99145,417FHW,1985
15526,100010,09T2049,730
13981,100448,5VLH87,613
15879,100664,868SKA,1597
10561,100807,LMU2151,1286
15306,100828,5K803,116
13362,101734,7UB1602,971
15795,101915,036892,915
16947,102319,9-25639K,851
19341,104959,OB6T1H,271
11820,105217,BON268,509
17512,106304,2TSK493,982
10328,106391,469YTB,1131
12606,106628,CNE538,368
15875,107026,8V06756,1734
10247,109172,RWP-241,1869
11697,10967,64I690,1597
15025,13432,51RU893,573
11446,15505,NHM403,1652
12700,16451,441WDU,981
11824,17141,AZ0739,664
16546,17905,CTZ-2425,1088
10057,18521,139-MVM,1659
10780,18633,K44-44F,196
15244,19103,IFW636,995
15818,21621,87-R109,218
17736,22859,589138,1988
17097,23080,53IIW0,1443
14335,25458,CWQ8175,1682
10625,25906,935P0,170
19106,26032,979-NHF,1040
18145,28906,ARX637,343
16371,29871,69-12624,1326
16818,30092,2-04687F,563
19568,30237,EUD292,416
11311,30791,48-MV08,1689
17811,34265,ZZL178,491
14231,36961,5O72662,1740
11744,38618,PLD348,1147
19539,38661,1BMJ78,1474
17005,40173,PU-7905,1304
17281,40526,568UU3,131
10168,41166,4109SV,1351
17777,42640,G18-QME,484
10631,44216,4FH2514,1502
17001,44390,077F,1567
10832,45852,206HYD,1500
11038,46490,36-X164,1355
19528,47633,8IV5159,1700
15085,48163,PDN9901,1783
10815,48200,1A7386G,1075
18712,48204,5XQ6787,422
15309,48305,U389XV,875
16693,49822,2-42879S,1777
12924,50839,W010MS,286
17817,52126,N204LX,124
16088,54167,D238176,1602
10576,54354,62BB8,996
16113,54802,806-FZK,1698
18180,54904,HPF2625,725
19317,55281,9436XU,453
13596,55786,BVI444,1043
12731,56103,B575MW,1538
12522,57134,IZE-855,457
19082,57363,SNI703,1008
19918,60148,571EGU,304
12532,62069,66PC0,1942
16524,65601,9ZLO751,1697
13181,65956,5FHA40,1055
16958,67279,YJ9F9C,1420
17775,67508,6-79068,1647
12640,68937,96I9184,1266
17705,69848,605ZKY,1359
10753,70118,ZBI959,1946
13719,70524,27CR3,1154
10365,71132,TFG784,229
12586,71889,076REG,1570
10726,72341,TNO0424,1655
18684,74473,ZYW076,1047
16654,77074,020-SUW,1195
12427,78974,Z50-YNK,200
12282,79049,9VMO804,1240
12023,79292,433-MRJ,1156
19749,79375,531-CCX,494
17822,80129,9WOK33,663
14345,80722,1-5178B,1369
16718,81026,ENP-2365,610
10727,82189,9YLC818,901
18072,84162,RWT-868,810
16567,86194,60TM18,1275
14217,87471,ZJG768,1269
17635,87516,10C567,710
17169,88326,176HVX,1869
13827,90961,593FPT,1322
19803,91482,4-7182I,1620
15818,91883,37J8856,594
12005,92389,09-YP39,1745
13978,93708,BQT239,171
19920,94811,059-DSV,1033
14402,95644,20VS77,749
18085,96791,EFX-2649,135
13997,97341,152GTI,1920
11998,98624,6955097,1938
10131,99693,WBH1046,1561
17157,102707,HRL170,882
17027,103990,B921QD,1849
12141,104881,J499QY,232
17000,105218,597-VTH,1926
19966,105982,9RD845,112
11386,107064,AND9609,452
16656,107612,6208241,568
10460,108482,6103,375
14058,109246,3RU3741,481
12139,109623,CNE538,1352
10244,109799,664-626,1787
16084,10914,6967QE,1363
18628,11171,UPZ620,1307
12632,14429,787SC,1049
19128,17764,FXZ-0306,275
19569,18277,ZWS-4210,1564
13815,18798,O391422,579
12000,19373,5VLH87,1283
19090,19818,RYX544,352
14811,20146,28EFV0,1036
13333,20246,PZ91524,1359
19607,20435,FPA-6547,1098
18915,21973,QTB-9004,938
17442,22343,AUM595,537
18074,22505,059I7,1576
16698,23056,6F82046,482
16828,23417,947NA,1382
19243,25318,412UWM,1910
11228,25376,8QI28,953
14529,25412,563BCN,1128
19639,25473,3-D4575,729
13613,27299,454-LXT,360
10524,28520,IE22261,877
10380,28610,BZN449,929
15771,28897,844QI,1775
12714,29004,ZXS820,541
13714,32957,351-RWV,1120
10782,33917,799EYK,1090
12629,35311,2NT8057,200
10202,35596,5GJ137,717
18636,36078,5HF05,1071
11301,37388,6-26454,1896
12710,40005,LOJ055,629
19153,40046,328AU2,1151
18566,40417,0EA223,924
12398,40742,4LF6955,1957
12432,42135,6T50612,1016
12005,42828,832SQF,1336
14070,43209,VVD9479,1076
10042,43305,972MXV,365
10620,43796,OMX209,436
17160,44972,FZ68991,389
16396,45768,2123KQ,244
19768,46554,JJI606,576
16451,48429,TNO0424,538
13071,48808,W339JG,1357
14708,50257,11O•267,365
17019,52857,IS5Y7S,298
19303,53616,652YLY,288
16522,53845,AT7371,836
18451,53862,16R186,1909
16570,55457,11QG447,682
19375,56011,29J•625,649
13746,57082,2XB5580,1935
18375,57323,999BI,1058
15631,58440,ADX-7348,151
15272,58896,DOD812,1507
13332,59388,GK4000,1546
18926,59748,618OCN,1027
16084,59919,845NOS,1202
18524,60024,JI9T4X,972
19170,60258,3-39495,414
14105,61922,FMN758,375
16965,63185,316TDR,518
17926,64137,459DSM,1785
16586,67963,347X,1666
11450,68410,BQT239,103
15957,72199,450-AHN,1637
11598,72691,WBU129,1831
13391,74082,AP-3727,1861
11628,74342,04Z693,1423
18838,74407,NSN522,1132
13448,74583,Q126NF,240
17340,75453,YKM-8478,1525
13891,75547,JSV-9034,1513
18860,75682,6-90856Y,1405
19732,75902,9O0543S,1171
12207,76712,703JLJ,678
13200,77681,JM65498,978
15277,77913,750-TXT,1545
18308,78010,590UCJ,1230
11174,78984,EQQ434,1023
16915,82037,HNI595,651
18200,84862,7I5371L,1928
15788,85204,6MHL69,1951
10751,85237,918UYU,1905
11545,85505,53L7669,847
11038,85847,5XJZ801,1926
14699,85987,Z115TG,1107
11811,86542,FSL131,555
12841,86903,FA4919,396
10752,88360,UIA-957,854
17533,88723,CPM4836,1672
16789,90314,IOX-6815,1850
10305,90721,CGY744,1018
16695,91009,820IJA,1825
10792,91524,WZB-814,803
14762,91765,CKI149,1391
12549,92596,OOD-9849,756
15334,93157,YXO5159,248
15077,93709,VO-0079,975
19607,95108,01-TP77,723
16414,97005,WNU166,1085
18240,100538,2AD81,398
13513,101025,751ZDT,1196
19584,101242,VXT310,458
13004,102573,KYG467,391
19492,102688,M572HY,1579
13118,102705,UWX-476,555
10602,106682,526IWB,844
17379,106766,333-HKF,1962
11877,107691,DT-2903,1808
17984,108516,4I03068,1279
11919,108637,DPT4632,1277
16573,108934,5JZ6729,1834
18840,108980,7-B7582,1231
11410,10417,28S•921,1833
11629,10859,6209,1229
13093,11048,8QXG617,842
11279,13604,959364,124
13082,14426,55V0994,1422
15244,14434,T74-PHO,1837
16312,15267,KCR9007,1992
13617,16847,782-ZBZU,1393
16960,18312,33-0975H,221
14231,18702,GUU034,1495
14198,19294,3OZ068,1896
15963,19323,EJG1465,1360
13135,20122,925ELR,542
15507,20646,770-DJN,1966
17622,21287,GQZ146,1343
18627,21365,MSK437,739
18229,25007,JZA142,302
11525,26366,UHP-943,903
13116,26530,RPJE93,1317
19700,30339,211YHG,845
12029,30367,CL4B9K,536
13230,30417,341N,1529
10525,31721,444076,347
12223,32590,065BOS,1895
13175,35002,WRI-567,1223
10226,36284,V79-57G,1270
16279,36584,XVX-517,887
15885,38068,8N6O1XMT,734
15429,38088,959419,587
13609,39895,LIE8391,1559
18768,39989,3ASR38,184
17600,40109,4762YF,106
17619,40132,2T2W0NHS,821
10480,41972,ZEK-134,1325
10928,43604,3IH579,991
13924,46195,ABN-6687,1916
15358,46376,374-MJU,156
16216,46865,062JT7,1087
14162,47265,64-60024,736
16636,47488,1NH6253,1658
19009,47562,GDF4833,327
12428,47655,30-1871P,879
19071,48142,5JS0366,1386
12384,48863,KJQ597,1004
16570,49345,041-KBU,1065
12357,50203,928-WWI,524
12363,50276,5K35117,1789
18725,51439,7OS7898,1653
13990,53451,1OKJ44,296
17987,54300,551D9,263
19573,54402,5922RL,803
11399,54523,8-95779D,1375
17965,55746,14DD61,450
10494,55784,IWZ9046,1999
15936,56897,8Z8217O,1552
11877,56992,072NBL,125
13519,57462,FPA-6547,610
11540,57674,40T•904,198
12768,58987,00ZN68,1617
14777,60337,92U064,1379
14802,60779,ZRA852,1024
13005,62053,2CY401,1971
15003,63471,593FH2,769
13211,63557,SEX980,1061
15441,65278,CHK2849,917
13019,65607,089YPK,623
14585,69179,89-3164E,1223
17550,70366,1NW75,1689
13579,70920,627-XQH,1636
11341,73517,27RD59,1360
14539,73781,YUG-5607,534
12263,75115,YGQ904,677
18193,76577,906JAI,608
13773,76731,TBU9830,1201
16637,77224,349ANE,1433
18818,77600,30TA82,1320
14100,78367,YQE-3202,192
19928,78597,467KQW,1259
13871,79507,F414TD,1401
12299,79861,2-S5685,1091
18972,80658,BKW393,682
18286,81859,TT47788,618
19493,83259,975FRF,1222
15711,84297,MTM896,1815
16511,84439,AJN4324,655
19861,85611,0L05068,554
10838,86849,9KZY011,464
10339,87563,0VMZ05,1700
17259,92307,4S432,1724
19802,92545,GI1190,274
19938,92577,0188,229
16343,93868,KXO994,1764
19369,94419,G40-PNK,690
16519,94992,1HTJ74,1364
18164,96025,562-049,1414
10295,96831,5FWE383,546
14810,97519,01GOI0,669
18964,98687,5X62444,432
16562,100176,SH5N3O,1010
11246,100325,725QDX,206
16033,101174,226SYX,722
17603,103815,071LKV,1951
15874,106882,CHY-6066,1965
17858,107084,4DR930,1733
11960,108855,374-MJU,257
17849,10026,YE-3883,1808
17105,13090,98MNY9,1647
10997,13325,98OJZ5,122
11596,14097,082WVT,1028
18581,17697,519UBS,446
14407,18468,N739YB,1015
15294,19620,843GRV,1939
14091,20045,656JBC,1620
17756,20365,834984,1136
12760,21170,026-TAC,862
11417,21677,20D414,336
11392,21855,WDV2011,1923
14127,22016,6E8790I,1744
18625,22023,GYI-581,406
18099,25103,547-DBZ,1141
10516,25142,224CZW,907
14404,25215,7PV3879,1824
18926,25286,943-GMZ,613
11040,26182,GB3P9V,1300
17274,26832,036GBD,546
18652,28508,QH3012,1262
18965,29621,789-UXI,1317
16059,29955,545K0,796
10438,30205,6WYW11,1731
13892,30651,086G,674
13628,30947,KJJ155,478
14203,32754,78LW45,643
16824,34162,N840ZS,470
13234,34312,19-D976,1532
13737,34904,66AM35,1209
14003,36886,KN03664,1304
11254,39668,CLG-828,1096
15895,40296,366NTV,344
17503,41898,7803LT,556
18020,43066,1-L2092,813
11131,44268,GNX-9909,116
19960,44520,779492,429
17888,44683,0VK3725,1614
11513,44941,Y74-43W,1897
16627,46796,999BI,1395
15320,48376,355-DKUD,1657
11152,48924,338FQJ,656
12469,49028,161QWP,1929
14286,51122,9C65922,1107
13084,52316,0326020,1558
19822,52877,81-WJ91,1077
16947,55592,5UH06,812
12751,55881,HAZ969,298
14281,56213,757-098,682
19173,56534,339NOA,463
17456,58561,1311,736
10619,58622,3-E4375,915
15956,59568,6A7U0FET,1000
17839,59778,0EC90,1588
11294,59811,YTH2926,328
14525,60194,6TOA844,940
14473,61783,28S•921,1272
17087,62107,04-4728L,1063
10891,62166,H237XW,156
10108,62635,KZ47416,1818
10210,62681,FGC214,447
16456,63048,311M,254
13093,63125,3NE03,837
10265,63226,D433UH,982
11385,63887,44X1067,1026
15968,64035,70T104,1283
16821,64709,22RF00,1416
12805,65117,733YVW,1444
19153,65164,9-58358,1891
12325,65645,3-44988U,868
12413,66754,435EFA,572
11443,69107,8NM1602,824
19727,69992,2553KE,674
16372,70052,4961IB,878
11060,70209,0ADC87,1051
10427,70221,21YZ47,1100
15458,72073,GDCY28,401
16523,74902,875IDX,1295
18464,75302,435DRN,1932
12061,75485,350-YUE,1970
11272,75772,4-92302,1362
19885,75983,QWA-0014,178
12153,79034,RKB175,809
18797,79514,DTZ787,1458
14048,80350,355319,1918
12341,80776,5OW659,153
11684,83843,WNA6504,1561
16658,83950,IF7339,643
15054,84334,291-183,202
10736,84532,0KLS107,987
11651,84649,347QNV,368
19644,84872,232G5,863
19846,85565,8180JA,388
13323,85910,ODWW66,1386
12541,86323,196JW4,1158
13067,87192,608-APX,1189
14517,87369,NKJ-4492,1910
10340,87642,EMW735,900
10467,89734,593EJL,129
19847,90385,ICV633,1501
15481,90869,56O•933,235
10792,93334,1VA948,1670
13497,93809,HGX085,746
18494,93894,B575MW,1731
12700,96629,3-12244B,1885
19242,97037,4LYE71,1088
11107,98680,HNC199,1859
11608,99915,ZNM-001,586
11178,100582,792-763,110
14314,100960,GE-5027,1714
18204,101831,569NXM,912
12063,103624,L308PA,197
13041,104897,9QTC911,1319
19518,105016,HFT-8648,971
14604,105380,5199944,344
12152,106954,RRJ-1878,1462
16472,107418,3958150,1770
11318,108250,703P0,753
19792,108946,TD-0865,1522
19894,11444,0NYW46,149
16751,15220,920UI8,1046
13315,16382,0SX9112,1570
13340,17373,6RR7556,158
18114,17586,W397EN,942
18727,17598,335-SXP,672
11478,18113,UG65501,1963
18013,18278,253-YVI,239
12879,18606,PWG-2364,995
18695,19823,WQR-8249,1164
12043,20553,C515EI,1770
10155,24078,9RV328,349
19385,30381,362-CRR,436
17272,30861,N818QO,1897
19990,31422,9CE842,105
10549,32873,XZY-508,1496
10680,34763,141-FOJ,1315
10581,35509,1337VZ,446
13590,36091,4EV1364,1183
18422,36824,KOM186,701
19519,39169,UVF-377,581
14722,39532,5OR18,1613
14787,40281,VAW-2492,508
12274,40912,UYY-658,1789
16463,43512,044I,1412
13998,43759,36U817,1656
16764,43827,4Z2263Y,157
18156,52853,4UU448,557
18850,52983,F05-XLG,161
15743,54125,24D530,1948
18087,54695,2BIB51,1368
13835,56081,WQV636,745
19412,56811,ZCC045,940
16354,57472,81AZ93,502
17482,57763,870BNP,633
14806,61928,AT7371,1101
19346,65216,555AYV,1936
14550,66282,C41-PXE,450
11791,68996,53TO7,1173
14181,70764,16YU3,1873
16252,71088,867-SRCM,1025
13460,72878,897-VWF,1046
14357,73477,IOD938,1699
13360,73881,8-25506G,217
12378,74012,CRA-9548,242
14835,74561,VOA456,1112
19820,76415,QMNV82,488
10666,77296,745YNC,142
15046,78178,175YS,308
17729,78246,175JJR,1269
20024,79035,529ANT,1838
15107,79317,S78-03T,894
10508,82179,1977DF,479
12900,83146,PG98356,1212
10571,83455,ZMX986,520
13643,83993,Q747829,1976
15191,84543,9KA621,890
16292,84686,830-NDF,1967
16030,85165,2286,1954
11872,85821,H411XS,1377
10522,85880,JIT-728,204
15268,85992,XQJ345,1746
10080,86734,ESQ327,1852
12502,87787,839-IPC,1311
16585,87809,30ZX25,1804
19805,88814,05OU886,636
16221,89940,817GTL,557
13325,91707,127UUJ,471
18227,92126,63E•770,1491
10101,93687,677BJH,1187
15869,95633,929-VEIF,1692
10602,95868,9OXM74,431
19414,99091,LZC156,1683
12922,100703,18T776,1767
10530,101122,AC38197,836
18377,101707,WEW-537,1462
18575,102094,S961HP,747
10408,103754,JJ3512,738
15115,105236,8424286,479
18352,105464,355-YPC,949
12972,106251,4IP1368,836
16291,106394,979-KDD,1392
11043,108846,4-V6278,1312
19174,108863,2SG782,1732
10532,10441,LPI-473,872
17442,10761,09KF52,1442
16375,11386,91-F948,1443
14365,15534,EKA-0367,1607
13054,15851,MAV-3144,841
18698,16553,DGA-215,291
18668,17515,5901,1079
17189,17559,IF7339,1616
18885,19902,919UGG,1739
16425,20044,147H3,1052
13507,20377,952-XXD,1400
19199,22523,BU54359,968
11126,24465,295-VLQ,1100
16490,24990,LPI-473,839
13501,25836,YCN-168,1970
14374,26817,871-FHI,1000
18088,27797,KTU273,873
12883,28576,13C218,387
16370,29368,BJL049,788
16098,29417,Y357733,308
10590,29847,ZDT337,1049
11071,29920,65D•714,1891
19565,30450,6SN2648,540
19090,30494,623-SQY,1703
12814,30932,4P6684A,1370
10417,31199,LMU2151,1923
13144,31270,360Q,938
16145,31371,69-12624,1313
14851,31873,KBQ352,751
16695,31929,6HV6957,405
16072,33747,90-A177,311
12046,34850,593FH2,1083
16271,35174,ZPS445,1805
18975,38434,3-5703W,322
10045,38938,7AG5353,603
14218,40365,2-T6158,1661
16242,40747,7A98829,987
19590,41023,274390,1430
17424,41275,ABQ-8696,1845
14582,43731,PRE-159,262
11780,46609,50XE682,1121
19642,46721,LT7375,511
12285,47000,353QHA,1261
16568,47459,PXL979,1759
14829,48003,8B52972,1838
18592,48280,555RF5,1550
19039,48453,PE70991,1051
11596,48851,NSL010,611
11254,49075,0ZT6212,893
10729,49617,KWB-0302,1621
17780,50239,E022VH,1679
19007,51474,7253ZP,1737
13953,53877,597-VTH,1714
15464,54594,6-79068,1917
13827,55124,HMQ-164,153
10421,55431,KRQ801,418
14561,56340,ITD-968,137
10781,57045,728-PQK,694
19316,57185,780YIQ,259
17668,59258,16-8556A,670
10889,60415,73KS67,156
16451,61508,70-Y807,1838
15999,62309,2549,164
15703,63424,08ZX480,197
14085,63448,F98-BAR,1265
11207,64629,OB-5449,875
12117,65864,612-XYV,1936
13994,66572,558O,850
14426,67465,YZIB54,1668
11920,69498,301EJK,1771
18221,70124,67J2830,789
13841,71813,HLI-4553,1528
15597,72664,CXT488,1951
12784,73287,232FBN,1655
12131,74107,BRV-8244,1365
13956,76387,CGY744,250
13058,76446,568UU3,814
12219,77007,W547XD,1720
13921,77438,9CE842,480
14145,81683,571C,1065
11189,82223,716QG0,244
12911,85087,LRD-3399,1162
14239,86286,53YBZ4,563
16557,86368,GB-5516,884
12260,87577,1977DF,1739
18132,88368,I892LC,586
16413,90746,321YXA,334
19542,92235,0KLS107,256
13651,92898,7-3969G,1635
10893,93232,5VLH87,618
12773,95237,TWG2854,190
17309,95351,703JLJ,1272
11623,96685,CEI-5509,506
14481,97160,9927JP,1808
15985,98449,SXS-9121,480
13299,102930,940-LKX,819
11761,104062,3-95641U,1555
14609,106208,2600,1974
16391,107774,4961IB,1155
17177,109950,192725,120
14411,10856,642OZR,1586
19289,10869,54FVB6,596
11886,11852,6VJ897,1874
11206,12611,O429943,1694
11333,13174,VIT-219,1807
16357,13346,ZOI737,367
11519,13911,922-IPQ,684
17430,16074,XYM-7122,1564
17536,17537,KTT295,765
14377,18856,MO7114,767
16041,19116,KRO-565,1748
18769,21077,2539YT,416
10641,21285,7FPZ50,1584
10419,21478,IOX016,961
10340,21887,Z614GJ,1870
19875,24000,003-NCY,1907
13309,24206,572RAC,610
14059,24573,686292,1009
10857,24789,7645,1640
15280,26377,FSL131,304
14511,26770,3SG7166,535
17678,27009,7NAC445,420
15757,27450,09LE70,1957
16606,29296,0202UC,1659
16661,30346,PFO221,1887
15190,31056,KRQ801,1859
14070,31135,ZKF197,114
14243,31685,V41-QLG,375
11205,33290,CAD-900,1360
16551,35268,763-QIG,1779
19232,35561,946MER,388
15785,36212,0928ZA,1726
12758,38478,E256475,356
17519,39183,ORH-715,1194
17003,39565,881138,1582
16716,39731,KE-0444,1525
16771,40766,MDJ166,1476
10421,41343,6O2824W,630
15171,45261,1138MY,686
18701,45730,P87-CUF,601
19735,47149,FG5189,1338
12282,47744,778YVD,1720
19759,48316,222FOY,297
19864,48984,JFL-632,748
14984,49189,QO3687,1056
18105,49301,985-QER,1437
18222,50653,572VNW,144
12757,50875,085301,253
18185,54199,9927JP,536
18053,55370,0-15286C,1156
13374,56476,02-54754,790
17732,56793,83-F578,631
11813,57656,5KUC03,1175
15472,58355,3346JO,435
17205,58616,131-TVQ,167
14951,58828,AOA-752,954
18719,59979,6624NC,1230
14641,60178,SP54841,1635
17615,60570,DB6843,1250
12194,61116,5-J2938,358
10993,62046,DRQ202,1229
11206,62894,108E,1393
13722,63242,74ZN97,1335
16138,63905,KKW725,560
19847,64158,182KXP,252
11370,64344,66-O364,668
19783,64842,30A0240,1118
16222,65077,6EA61,1556
11525,65253,GTN678,1225
19662,66560,0E9J5RPX,301
13711,68323,529MTT,933
16146,69070,258SYE,713
10572,69539,LEJ370,1961
16362,71387,418OZ1,832
14171,72064,V627XR,1573
14202,72132,063-JMIG,1433
17114,73473,T10-HYL,1744
12700,74715,9WE9352,1042
16765,76657,29-L298,1872
14829,80386,4Z2263Y,928
11982,82410,695QXK,1052
12065,83349,904ZZR,1196
14158,83420,1EH3467,1883
12375,84274,LAU531,295
14015,84314,147-VSD,1235
10156,88743,KZA707,1424
15881,88838,DOD812,1976
19965,89510,V013QD,1066
11492,92785,353QHA,1373
17519,95306,LRD-3399,342
11545,95559,9338FJ,749
10987,95880,LT65971,1080
15101,97148,6ENM31,386
17501,99050,DUT355,1426
10288,99594,04-G738,936
12551,100207,8366QP,1177
12913,100465,076STV,218
15679,101389,32V•937,1654
19169,101830,UYY-658,754
15862,103311,BBM-6134,161
17831,105026,GTS171,1060
14976,106867,32W•962,1274
12288,107544,4SHO197,1550
19683,108868,659-DVV,1932
10777,109082,427VWA,991
11542,10530,BJI-380,219
17680,14965,9BC419,899
12248,15163,70-8521K,986
14095,17519,371UWP,1947
14563,18169,ZQ1773,1509
16751,18841,36AAY7,1622
13641,20128,168-JGO,1146
13334,20342,61E257,1462
14303,21190,3-4313S,1804
17817,22546,933FOE,1366
10103,23454,7TIC11,618
12382,23650,69BQY7,654
16117,24612,VO5E9A,696
13679,28363,48-59598,1290
12218,28396,IQW138,598
17033,28517,NC71344,139
11294,28827,LAU531,1105
13536,29243,7-P9837,1700
16444,30839,961-250,1653
15860,31480,6LF450,1828
12134,32436,497-CJX,927
18314,32730,S78-03T,1013
12366,33245,78-N520,1283
13077,33632,8QFK307,995
16822,33650,IFZX19,603
19959,34962,37-58089,1650
10127,36531,991CMY,1944
16735,36596,5PV7903,1186
10352,36899,197FLA,1905
13436,38963,6674937,1234
12086,39469,538-KSI,1895
15319,40020,1LW9066,688
14026,40649,818143,704
17485,43514,6580HN,1223
17999,44656,733AYH,600
17685,46118,QGI4920,1232
12336,47338,224BFO,345
11863,48118,NC71344,1215
12355,49932,IO2G9S,1088
12101,49944,PL-6685,1362
13986,50474,YV82444,449
19025,50979,29AB8,1723
16933,51258,ZXU497,1526
14678,51972,E82-57S,990
17467,52560,0WU321,1734
14166,55389,9HM6587,801
14294,59244,993ZG,1164
14441,59325,UGM786,1982
12186,59851,WIS0398,102
